2025-01-09 23:11:30,018 INFO    MainThread:1786235 [wandb_setup.py:_flush():68] Current SDK version is 0.19.1
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_setup.py:_flush():68] Configure stats pid to 1786235
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_setup.py:_flush():68] Loading settings from /home/user/.config/wandb/settings
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_setup.py:_flush():68] Loading settings from /home/user/Traj-LLM/imjaegyun/Traj-LLM/wandb/settings
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_setup.py:_flush():68] Loading settings from environment variables
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:_log_setup():528] Logging user logs to ./wandb/run-20250109_231130-9zrm4zrp/logs/debug.log
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:_log_setup():529] Logging internal logs to ./wandb/run-20250109_231130-9zrm4zrp/logs/debug-internal.log
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:init():644] calling init triggers
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:init():650] wandb.init called with sweep_config: {}
config: {}
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:init():680] starting backend
2025-01-09 23:11:30,019 INFO    MainThread:1786235 [wandb_init.py:init():684] sending inform_init request
2025-01-09 23:11:30,782 INFO    MainThread:1786235 [backend.py:_multiprocessing_setup():104] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-01-09 23:11:30,783 INFO    MainThread:1786235 [wandb_init.py:init():697] backend started and connected
2025-01-09 23:11:30,785 INFO    MainThread:1786235 [wandb_init.py:init():790] updated telemetry
2025-01-09 23:11:31,567 INFO    MainThread:1786235 [wandb_init.py:init():822] communicating run to backend with 90.0 second timeout
2025-01-09 23:11:32,178 INFO    MainThread:1786235 [wandb_init.py:init():874] starting run threads in backend
2025-01-09 23:11:32,267 INFO    MainThread:1786235 [wandb_run.py:_console_start():2374] atexit reg
2025-01-09 23:11:32,268 INFO    MainThread:1786235 [wandb_run.py:_redirect():2224] redirect: wrap_raw
2025-01-09 23:11:32,268 INFO    MainThread:1786235 [wandb_run.py:_redirect():2289] Wrapping output streams.
2025-01-09 23:11:32,268 INFO    MainThread:1786235 [wandb_run.py:_redirect():2314] Redirects installed.
2025-01-09 23:11:32,269 INFO    MainThread:1786235 [wandb_init.py:init():916] run started, returning control to user process
2025-01-09 23:11:40,873 WARNING MsgRouterThr:1786235 [router.py:message_loop():75] message_loop has been closed
